ncv_id	ncv_location	ncv_sample_id	target_gene_name	target_gene_id	target_promoter_location	chiapet_factor	chiapet_petcount
HS_chr1_16840618_16840666	chr1:16840118..16841166,.	TCGA-A8-A092	C1orf144_ENST00000401088	93563	chr1:16693252..16694253,+	POLR2A-human	2
HS_chr1_16840618_16840666	chr1:16840118..16841166,.	TCGA-A8-A092	C1orf144	74604	chr1:16693259..16694260,+	POLR2A-human	2
HS_chr1_16840618_16840666	chr1:16840118..16841166,.	TCGA-A8-A092	SZRD1	101176	chr1:16693259..16694260,+	POLR2A-human	2
HS_chr1_167304704_167304766	chr1:167304204..167305266,.	TCGA-C8-A130	POU2F1_ENST00000367866	95595	chr1:167189634..167190635,+	POLR2A-human	2
HS_chr1_167673307_167673359	chr1:167672807..167673859,.	TCGA-A2-A04T	MPZL1	55434	chr1:167690888..167691889,+	POLR2A-human	2
HS_chr1_16840618_16840666	chr1:16840118..16841166,.	TCGA-A8-A092	Q6ZWC0_HUMAN	78748	chr1:16969045..16970046,-	POLR2A-human	5
HS_chr11_68880943_68880957	chr11:68880443..68881457,.	TCGA-C8-A12Q	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	273
HS_chr11_68880943_68880957	chr11:68880443..68881457,.	TCGA-C8-A12Q	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	273
HS_chr1_168951446_168951496	chr1:168950946..168951996,.	TCGA-C8-A12Q	ATP1B1	55445	chr1:169075567..169076568,+	POLR2A-human	4
HS_chr11_68984198_68984222	chr11:68983698..68984722,.	TCGA-A8-A09I	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	3
HS_chr11_68984198_68984222	chr11:68983698..68984722,.	TCGA-A8-A09I	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	3
HS_chr11_69052448_69052529	chr11:69051948..69053029,.	TCGA-A7-A0CE	MYEOV	61280	chr11:69062321..69063322,+	POLR2A-human	2
HS_chr11_69052448_69052529	chr11:69051948..69053029,.	TCGA-A7-A0CE	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	5
HS_chr11_69052448_69052529	chr11:69051948..69053029,.	TCGA-A7-A0CE	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	5
HS_chr11_69058249_69058285	chr11:69057749..69058785,.	TCGA-AN-A0G0	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	199
HS_chr11_69058249_69058285	chr11:69057749..69058785,.	TCGA-AN-A0G0	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	199
HS_chr11_69058249_69058285	chr11:69057749..69058785,.	TCGA-AN-A0G0	ORAOV1	5758	chr11:69489506..69490507,-	POLR2A-human	2
HS_chr11_69088764_69088824	chr11:69088264..69089324,.	TCGA-C8-A12L	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	8
HS_chr11_69088764_69088824	chr11:69088264..69089324,.	TCGA-C8-A12L	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	8
HS_chr11_69268918_69268968	chr11:69268418..69269468,.	TCGA-AR-A0TX	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	117
HS_chr11_69268918_69268968	chr11:69268418..69269468,.	TCGA-AR-A0TX	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	117
HS_chr11_69333905_69334052	chr11:69333405..69334552,.	TCGA-AR-A0TX	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	264
HS_chr11_69333905_69334052	chr11:69333405..69334552,.	TCGA-AR-A0TX	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	264
HS_chr11_69364375_69364463	chr11:69363875..69364963,.	TCGA-AO-A0J6	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	232
HS_chr11_69364375_69364463	chr11:69363875..69364963,.	TCGA-AO-A0J6	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	232
HS_chr11_69390524_69390583	chr11:69390024..69391083,.	TCGA-BH-A0B3	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	7
HS_chr11_69390524_69390583	chr11:69390024..69391083,.	TCGA-BH-A0B3	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	7
HS_chr11_69428617_69428655	chr11:69428117..69429155,.	TCGA-B6-A0I2	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	10
HS_chr11_69428617_69428655	chr11:69428117..69429155,.	TCGA-B6-A0I2	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	10
HS_chr11_69428850_69428916	chr11:69428350..69429416,.	TCGA-A1-A0SM	CCND1	3241	chr11:69455581..69456582,+	POLR2A-human	10
HS_chr11_69428850_69428916	chr11:69428350..69429416,.	TCGA-A1-A0SM	CCND1_ENST00000227507	99528	chr11:69455581..69456582,+	POLR2A-human	10
HS_chr1_16950104_16950168	chr1:16949604..16950668,.	TCGA-BH-A0RX	Q6ZWC0_HUMAN	78748	chr1:16969045..16970046,-	POLR2A-human	5
HS_chr1_17221005_17221038	chr1:17220505..17221538,.	TCGA-B6-A0I2	Q6ZWC0_HUMAN	78748	chr1:16969045..16970046,-	POLR2A-human	11
HS_chr1_17222662_17222690	chr1:17222162..17223190,.	TCGA-GM-A2DF	Q6ZWC0_HUMAN	78748	chr1:16969045..16970046,-	POLR2A-human	11
HS_chr1_169744695_169744724	chr1:169744195..169745224,.	TCGA-B6-A0IJ	C1orf112_ENST00000456684	107246	chr1:169763743..169764744,+	POLR2A-human	2
HS_chr11_69886448_69886496	chr11:69885948..69886996,.	TCGA-AO-A03N	FADD	5698	chr11:70049065..70050066,+	POLR2A-human	2
HS_chr11_70081451_70081470	chr11:70080951..70081970,.	TCGA-BH-A0B9	FADD	5698	chr11:70049065..70050066,+	POLR2A-human	56
HS_chr11_70081451_70081470	chr11:70080951..70081970,.	TCGA-BH-A0B9	PPFIA1	7093	chr11:70117778..70118779,+	POLR2A-human	27
HS_chr11_70226856_70226990	chr11:70226356..70227490,.	TCGA-A8-A094	CTTN	5807	chr11:70252903..70253904,+	POLR2A-human	2
HS_chr11_70226856_70226990	chr11:70226356..70227490,.	TCGA-A8-A094	CTTN_ENST00000301843	99443	chr11:70252903..70253904,+	POLR2A-human	2
HS_chr11_70226856_70226990	chr11:70226356..70227490,.	TCGA-A8-A094	CTTN_ENST00000376561	95943	chr11:70252903..70253904,+	POLR2A-human	2
HS_chr1_170489752_170489918	chr1:170489252..170490418,.	TCGA-BH-A18U	GORAB	55457	chr1:170500789..170501790,+	POLR2A-human	3
HS_chr11_72803660_72803713	chr11:72803160..72804213,.	TCGA-C8-A12Q	FCHSD2_ENST00000409418	93923	chr11:72852421..72853422,-	POLR2A-human	3
HS_chr11_73465981_73466035	chr11:73465481..73466535,.	TCGA-E2-A15H	RAB6A	1181	chr11:73471179..73472180,-	POLR2A-human	10
HS_chr11_73465981_73466035	chr11:73465481..73466535,.	TCGA-E2-A15H	RAB6A_ENST00000336083	95270	chr11:73471179..73472180,-	POLR2A-human	10
HS_chr11_73465981_73466035	chr11:73465481..73466535,.	TCGA-E2-A15H	MRPL48	95271	chr11:73498516..73499517,+	POLR2A-human	2
HS_chr11_73465981_73466035	chr11:73465481..73466535,.	TCGA-E2-A15H	MRPL48_ENST00000310614	95642	chr11:73498516..73499517,+	POLR2A-human	2
HS_chr11_73468031_73468056	chr11:73467531..73468556,.	TCGA-AO-A0J6	MRPL48	95271	chr11:73498516..73499517,+	POLR2A-human	2
HS_chr11_73468031_73468056	chr11:73467531..73468556,.	TCGA-AO-A0J6	MRPL48_ENST00000310614	95642	chr11:73498516..73499517,+	POLR2A-human	2
HS_chr11_73515565_73515628	chr11:73515065..73516128,.	TCGA-A2-A0EY	MRPL48	95271	chr11:73498516..73499517,+	POLR2A-human	2
HS_chr11_73515565_73515628	chr11:73515065..73516128,.	TCGA-A2-A0EY	MRPL48_ENST00000310614	95642	chr11:73498516..73499517,+	POLR2A-human	2
HS_chr1_173855577_173855639	chr1:173855077..173856139,.	TCGA-A8-A07I	ZBTB37	55476	chr1:173838863..173839864,+	POLR2A-human	18
HS_chr1_173885285_173885347	chr1:173884785..173885847,.	TCGA-C8-A12Q	ZBTB37	55476	chr1:173838863..173839864,+	POLR2A-human	25
HS_chr1_173855577_173855639	chr1:173855077..173856139,.	TCGA-A8-A07I	ZBTB37_ENST00000427304	95620	chr1:173838863..173839864,+	POLR2A-human	18
HS_chr1_173885285_173885347	chr1:173884785..173885847,.	TCGA-C8-A12Q	ZBTB37_ENST00000427304	95620	chr1:173838863..173839864,+	POLR2A-human	25
HS_chr11_74122898_74122905	chr11:74122398..74123405,.	TCGA-A8-A09I	PGM2L1	61313	chr11:74108705..74109706,-	POLR2A-human	3
HS_chr11_74151561_74151588	chr11:74151061..74152088,.	TCGA-B6-A0IJ	PGM2L1	61313	chr11:74108705..74109706,-	POLR2A-human	2
HS_chr11_74154965_74155004	chr11:74154465..74155504,.	TCGA-A2-A0EY	PGM2L1	61313	chr11:74108705..74109706,-	POLR2A-human	6
HS_chr11_74185083_74185130	chr11:74184583..74185630,.	TCGA-A8-A09I	LIPT2	78443	chr11:74204247..74205248,-	POLR2A-human	12
HS_chr11_74658335_74658383	chr11:74657835..74658883,.	TCGA-AR-A0TX	XRRA1	79114	chr11:74651422..74652423,-	POLR2A-human	12
HS_chr11_74658335_74658383	chr11:74657835..74658883,.	TCGA-AR-A0TX	NEU3	90876	chr11:74699605..74700606,+	POLR2A-human	8
HS_chr11_74658335_74658383	chr11:74657835..74658883,.	TCGA-AR-A0TX	NEU3_ENST00000294064	94019	chr11:74699605..74700606,+	POLR2A-human	8
HS_chr11_75057534_75057581	chr11:75057034..75058081,.	TCGA-A8-A075	ARRB1	67455	chr11:75062150..75063151,-	POLR2A-human	25
HS_chr11_75057534_75057581	chr11:75057034..75058081,.	TCGA-A8-A075	ARRB1_ENST00000393505	107011	chr11:75062150..75063151,-	POLR2A-human	25
HS_chr11_75057534_75057581	chr11:75057034..75058081,.	TCGA-A8-A075	RPS3	61318	chr11:75110091..75111092,+	POLR2A-human	7
HS_chr1_176167344_176167425	chr1:176166844..176167925,.	TCGA-A2-A0D0	RFWD2	663	chr1:176175613..176176614,-	POLR2A-human	9
HS_chr11_76597435_76597502	chr11:76596935..76598002,.	TCGA-A2-A04P	ACER3	61328	chr11:76571520..76572521,+	POLR2A-human	2
HS_chr1_17802134_17802235	chr1:17801634..17802735,.	TCGA-A2-A0CM	RCC2	54539	chr1:17764509..17765510,-	POLR2A-human	16
HS_chr1_178158528_178158582	chr1:178158028..178159082,.	TCGA-AR-A0TX	RASAL2_ENST00000367649	91170	chr1:178063127..178064128,+	POLR2A-human	2
HS_chr1_178158528_178158582	chr1:178158028..178159082,.	TCGA-AR-A0TX	RASAL2	55484	chr1:178063181..178064182,+	POLR2A-human	2
HS_chr11_78303571_78303678	chr11:78303071..78304178,.	TCGA-A8-A075	GAB2	5120	chr11:78128265..78129266,-	POLR2A-human	2
HS_chr1_179079388_179079525	chr1:179078888..179080025,.	TCGA-A2-A0YG	ABL2_ENST00000392043	102691	chr1:179198031..179199032,-	POLR2A-human	2
HS_chr1_179079388_179079525	chr1:179078888..179080025,.	TCGA-A2-A0YG	ABL2_ENST00000502732	94881	chr1:179198031..179199032,-	POLR2A-human	2
HS_chr1_179896550_179896585	chr1:179896050..179897085,.	TCGA-A8-A07I	TOR1AIP1	55496	chr1:179851137..179852138,+	POLR2A-human	3
HS_chr1_180212514_180212544	chr1:180212014..180213044,.	TCGA-A2-A04T	LHX4	55498	chr1:180199164..180200165,+	POLR2A-human	2
HS_chr1_180212514_180212544	chr1:180212014..180213044,.	TCGA-A2-A0D2	LHX4	55498	chr1:180199164..180200165,+	POLR2A-human	2
HS_chr1_181091596_181091610	chr1:181091096..181092110,.	TCGA-A2-A0CM	STX6	55501	chr1:180991308..180992309,-	POLR2A-human	6
HS_chr1_181395174_181395217	chr1:181394674..181395717,.	TCGA-B6-A0IJ	IER5	3862	chr1:181057538..181058539,+	POLR2A-human	2
HS_chr1_182049431_182049487	chr1:182048931..182049987,.	TCGA-A2-A0EY	GLUL	55504	chr1:182357371..182358372,-	POLR2A-human	38
HS_chr11_82938387_82938438	chr11:82937887..82938938,.	TCGA-A8-A092	PCF11	86537	chr11:82867684..82868685,+	POLR2A-human	2
HS_chr11_82938387_82938438	chr11:82937887..82938938,.	TCGA-A8-A092	PCF11_ENST00000298281	93335	chr11:82867981..82868982,+	POLR2A-human	2
HS_chr1_183027069_183027102	chr1:183026569..183027602,.	TCGA-C8-A12Q	LAMC1	7074	chr1:182992351..182993352,+	POLR2A-human	2
HS_chr1_183455941_183456008	chr1:183455441..183456508,.	TCGA-B6-A0IQ	SMG7	55512	chr1:183441255..183442256,+	POLR2A-human	15
HS_chr1_183535911_183535948	chr1:183535411..183536448,.	TCGA-A2-A0D0	SMG7	55512	chr1:183441255..183442256,+	POLR2A-human	2
HS_chr1_183455941_183456008	chr1:183455441..183456508,.	TCGA-B6-A0IQ	SMG7_ENST00000507469	99697	chr1:183441255..183442256,+	POLR2A-human	15
HS_chr1_183535911_183535948	chr1:183535411..183536448,.	TCGA-A2-A0D0	SMG7_ENST00000507469	99697	chr1:183441255..183442256,+	POLR2A-human	2
HS_chr11_835861_835886	chr11:835361..836386,.	TCGA-A8-A07B	AP2A2	81381	chr11:925521..926522,+	POLR2A-human	5
HS_chr1_184737449_184737502	chr1:184736949..184738002,.	TCGA-AN-A0AT	EDEM3	55520	chr1:184723150..184724151,-	POLR2A-human	2
HS_chr1_184737449_184737502	chr1:184736949..184738002,.	TCGA-AN-A0AT	EDEM3_ENST00000318130	103399	chr1:184723279..184724280,-	POLR2A-human	2
HS_chr11_85171222_85171304	chr11:85170722..85171804,.	TCGA-A2-A0EY	CREBZF	74786	chr11:85375418..85376419,-	POLR2A-human	2
HS_chr11_85752225_85752279	chr11:85751725..85752779,.	TCGA-AQ-A04J	PICALM	6497	chr11:85779321..85780322,-	POLR2A-human	4
HS_chr11_85752225_85752279	chr11:85751725..85752779,.	TCGA-AQ-A04J	PICALM_ENST00000532317	99864	chr11:85779321..85780322,-	POLR2A-human	4
HS_chr11_85948468_85948495	chr11:85947968..85948995,.	TCGA-C8-A12Q	EED	3671	chr11:85955771..85956772,+	POLR2A-human	4
HS_chr11_85949487_85949514	chr11:85948987..85950014,.	TCGA-A8-A09I	EED	3671	chr11:85955771..85956772,+	POLR2A-human	10
HS_chr1_18790943_18791009	chr1:18790443..18791509,.	TCGA-BH-A18U	KLHDC7A	74279	chr1:18806975..18807976,+	POLR2A-human	4
HS_chr1_192778118_192778206	chr1:192777618..192778706,.	TCGA-A8-A07R	UCHL5	7084	chr1:193027889..193028890,-	POLR2A-human	2
HS_chr1_192778118_192778206	chr1:192777618..192778706,.	TCGA-A8-A07R	UCHL5_ENST00000367448	103199	chr1:193027889..193028890,-	POLR2A-human	2
HS_chr1_192778118_192778206	chr1:192777618..192778706,.	TCGA-A8-A07R	UCHL5_ENST00000367449	107020	chr1:193027889..193028890,-	POLR2A-human	2
HS_chr1_192778118_192778206	chr1:192777618..192778706,.	TCGA-A8-A07R	UCHL5_ENST00000367450	101902	chr1:193027925..193028926,-	POLR2A-human	2
HS_chr1_192778118_192778206	chr1:192777618..192778706,.	TCGA-A8-A07R	UCHL5_ENST00000421683	103200	chr1:193028090..193029091,-	POLR2A-human	2
HS_chr1_192778118_192778206	chr1:192777618..192778706,.	TCGA-A8-A07R	UCHL5_ENST00000417752	103201	chr1:193028627..193029628,-	POLR2A-human	2
HS_chr1_19293673_19293753	chr1:19293173..19294253,.	TCGA-A8-A07I	IFFO2	95622	chr1:19282325..19283326,-	POLR2A-human	6
HS_chr1_19294899_19294959	chr1:19294399..19295459,.	TCGA-B6-A0I6	IFFO2	95622	chr1:19282325..19283326,-	POLR2A-human	6
HS_chr1_19293673_19293753	chr1:19293173..19294253,.	TCGA-A8-A07I	IFFO2_ENST00000455833	96896	chr1:19282325..19283326,-	POLR2A-human	6
HS_chr1_19294899_19294959	chr1:19294399..19295459,.	TCGA-B6-A0I6	IFFO2_ENST00000455833	96896	chr1:19282325..19283326,-	POLR2A-human	6
HS_chr1_19922867_19922894	chr1:19922367..19923394,.	TCGA-A8-A07B	AKR7A2	54551	chr1:19638117..19639118,-	POLR2A-human	4
HS_chr1_197192541_197192631	chr1:197192041..197193131,.	TCGA-BH-A0B3	ZBTB41	67003	chr1:197169102..197170103,-	POLR2A-human	2
HS_chr1_197707465_197707526	chr1:197706965..197708026,.	TCGA-A8-A07B	C1orf53	96259	chr1:197871279..197872280,+	POLR2A-human	2
HS_chr1_197707465_197707526	chr1:197706965..197708026,.	TCGA-A8-A07B	C1orf53_ENST00000367393	96898	chr1:197871279..197872280,+	POLR2A-human	2
HS_chr1_197707465_197707526	chr1:197706965..197708026,.	TCGA-A8-A09I	C1orf53	96259	chr1:197871279..197872280,+	POLR2A-human	2
HS_chr1_197707465_197707526	chr1:197706965..197708026,.	TCGA-A8-A09I	C1orf53_ENST00000367393	96898	chr1:197871279..197872280,+	POLR2A-human	2
HS_chr1_19922867_19922894	chr1:19922367..19923394,.	TCGA-A8-A07B	CAPZB	74605	chr1:19811431..19812432,-	POLR2A-human	12
HS_chr1_19922867_19922894	chr1:19922367..19923394,.	TCGA-A8-A07B	CAPZB_ENST00000375142	103419	chr1:19811431..19812432,-	POLR2A-human	12
HS_chr1_201099553_201099637	chr1:201099053..201100137,.	TCGA-A8-A092	ASCL5	101830	chr1:201084295..201085296,-	POLR2A-human	4
HS_chr1_201241152_201241172	chr1:201240652..201241672,.	TCGA-A7-A0CE	LAD1	55559	chr1:201367933..201368934,-	POLR2A-human	2
HS_chr1_201241152_201241172	chr1:201240652..201241672,.	TCGA-A7-A0CE	LAD1_ENST00000367313	107145	chr1:201368116..201369117,-	POLR2A-human	2
HS_chr1_201319521_201319588	chr1:201319021..201320088,.	TCGA-A8-A07I	PKP1	67006	chr1:201252330..201253331,+	POLR2A-human	21
HS_chr1_201319521_201319588	chr1:201319021..201320088,.	TCGA-A8-A07I	PKP1_ENST00000263946	94882	chr1:201252330..201253331,+	POLR2A-human	21
HS_chr1_201803953_201803979	chr1:201803453..201804479,.	TCGA-AO-A03N	IPO9	6976	chr1:201797837..201798838,+	POLR2A-human	2
HS_chr1_202136460_202136491	chr1:202135960..202136991,.	TCGA-A2-A0D0	ARL8A	1082	chr1:202113199..202114200,-	POLR2A-human	2
HS_chr1_202136460_202136491	chr1:202135960..202136991,.	TCGA-A2-A0D0	PTPN7_ENST00000309017	103424	chr1:202129434..202130435,-	POLR2A-human	2
HS_chr1_202689939_202689967	chr1:202689439..202690467,.	TCGA-A8-A09X	KDM5B_ENST00000367265	91740	chr1:202776932..202777933,-	POLR2A-human	2
HS_chr1_2041215_2041240	chr1:2040715..2041740,.	TCGA-B6-A0I2	ENSG00000269554	106780	chr1:2120989..2121990,+	POLR2A-human	2
HS_chr1_204485519_204485608	chr1:204485019..204486108,.	TCGA-A8-A09I	PPP1R15B	4083	chr1:204380038..204381039,-	POLR2A-human	3
HS_chr1_204485519_204485608	chr1:204485019..204486108,.	TCGA-A8-A09I	MDM4	3956	chr1:204494146..204495147,+	POLR2A-human	10
HS_chr1_204485519_204485608	chr1:204485019..204486108,.	TCGA-A8-A09I	MDM4_ENST00000367180	103452	chr1:204494146..204495147,+	POLR2A-human	10
HS_chr1_205101777_205101839	chr1:205101277..205102339,.	TCGA-A8-A09X	RBBP5	3393	chr1:205090500..205091501,-	POLR2A-human	5
HS_chr1_206839529_206839552	chr1:206839029..206840052,.	TCGA-B6-A0RU	EIF2D	55608	chr1:206785194..206786195,-	POLR2A-human	4
HS_chr1_206839529_206839552	chr1:206839029..206840052,.	TCGA-B6-A0RU	DYRK3_ENST00000367109	91492	chr1:206808548..206809549,+	POLR2A-human	10
HS_chr1_206839529_206839552	chr1:206839029..206840052,.	TCGA-B6-A0RU	DYRK3_ENST00000367106	99760	chr1:206809796..206810797,+	POLR2A-human	10
HS_chr1_207034689_207034741	chr1:207034189..207035241,.	TCGA-B6-A0I6	IL24	55613	chr1:207070677..207071678,+	POLR2A-human	4
HS_chr1_207153583_207153669	chr1:207153083..207154169,.	TCGA-AR-A0TX	PIGR	55615	chr1:207113375..207114376,-	POLR2A-human	2
HS_chr1_209979826_209979895	chr1:209979326..209980395,.	TCGA-A8-A09I	LAMB3	55622	chr1:209823788..209824789,-	POLR2A-human	2
HS_chr1_209896145_209896151	chr1:209895645..209896651,.	TCGA-A8-A094	DIEXF	55628	chr1:210000908..210001909,+	POLR2A-human	2
HS_chr1_209977776_209977858	chr1:209977276..209978358,.	TCGA-AR-A0TX	C1orf74	55626	chr1:209956478..209957479,-	POLR2A-human	2
HS_chr1_209979826_209979895	chr1:209979326..209980395,.	TCGA-A8-A09I	IRF6	55627	chr1:209974257..209975258,-	POLR2A-human	2
HS_chr1_209977776_209977858	chr1:209977276..209978358,.	TCGA-AR-A0TX	DIEXF	55628	chr1:210000908..210001909,+	POLR2A-human	7
HS_chr1_209977776_209977858	chr1:209977276..209978358,.	TCGA-AR-A0TX	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	2
HS_chr1_209979826_209979895	chr1:209979326..209980395,.	TCGA-A8-A09I	DIEXF	55628	chr1:210000908..210001909,+	POLR2A-human	7
HS_chr1_209979826_209979895	chr1:209979326..209980395,.	TCGA-A8-A09I	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	2
HS_chr12_100491785_100491829	chr12:100491285..100492329,.	TCGA-A2-A0D0	KIAA0701	81267	chr12:100535912..100536913,-	POLR2A-human	3
HS_chr12_100491785_100491829	chr12:100491285..100492329,.	TCGA-A2-A0D0	UHRF1BP1L	67623	chr12:100535912..100536913,-	POLR2A-human	3
HS_chr12_101806371_101806432	chr12:101805871..101806932,.	TCGA-A2-A0CM	GNPTAB	62054	chr12:102223952..102224953,-	POLR2A-human	4
HS_chr12_101806371_101806432	chr12:101805871..101806932,.	TCGA-A2-A0CM	GNPTAB_ENST00000549940	102837	chr12:102223952..102224953,-	POLR2A-human	4
HS_chr12_101806371_101806432	chr12:101805871..101806932,.	TCGA-B6-A0IQ	GNPTAB	62054	chr12:102223952..102224953,-	POLR2A-human	4
HS_chr12_101806371_101806432	chr12:101805871..101806932,.	TCGA-B6-A0IQ	GNPTAB_ENST00000549940	102837	chr12:102223952..102224953,-	POLR2A-human	4
HS_chr1_210436548_210436572	chr1:210436048..210437072,.	TCGA-AO-A03N	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	2
HS_chr1_210551623_210551734	chr1:210551123..210552234,.	TCGA-B6-A0I2	HHAT_ENST00000545154	106890	chr1:210501854..210502855,+	POLR2A-human	2
HS_chr1_210551623_210551734	chr1:210551123..210552234,.	TCGA-E2-A152	HHAT_ENST00000545154	106890	chr1:210501854..210502855,+	POLR2A-human	2
HS_chr1_210535137_210535220	chr1:210534637..210535720,.	TCGA-A8-A09I	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	2
HS_chr12_105360240_105360291	chr12:105359740..105360791,.	TCGA-A8-A07B	C12orf45	74841	chr12:105379630..105380631,+	POLR2A-human	4
HS_chr1_210606346_210606462	chr1:210605846..210606962,.	TCGA-A2-A0EY	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	2
HS_chr1_211025047_211025105	chr1:211024547..211025605,.	TCGA-AO-A0J6	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	2
HS_chr1_211312255_211312328	chr1:211311755..211312828,.	TCGA-A8-A09I	ENSG00000162767	84530	chr1:210546619..210547620,-	POLR2A-human	3
HS_chr12_106547026_106547102	chr12:106546526..106547602,.	TCGA-E2-A152	NUAK1	58	chr12:106531930..106532931,-	POLR2A-human	8
HS_chr12_106611881_106611932	chr12:106611381..106612432,.	TCGA-A8-A09I	NUAK1	58	chr12:106531930..106532931,-	POLR2A-human	2
HS_chr12_106547026_106547102	chr12:106546526..106547602,.	TCGA-E2-A152	NUAK1_ENST00000261402	91727	chr12:106531930..106532931,-	POLR2A-human	8
HS_chr12_106611881_106611932	chr12:106611381..106612432,.	TCGA-A8-A09I	NUAK1_ENST00000261402	91727	chr12:106531930..106532931,-	POLR2A-human	2
HS_chr12_107799462_107799563	chr12:107798962..107800063,.	TCGA-AQ-A04J	BTBD11	67630	chr12:107712217..107713218,+	POLR2A-human	3
HS_chr12_108031516_108031550	chr12:108031016..108032050,.	TCGA-A2-A0D0	BTBD11	67630	chr12:107712217..107713218,+	POLR2A-human	2
HS_chr12_108296841_108296910	chr12:108296341..108297410,.	TCGA-A8-A094	PWP1	62075	chr12:108079176..108080177,+	POLR2A-human	2
HS_chr12_108160327_108160367	chr12:108159827..108160867,.	TCGA-GM-A2DF	PRDM4	62076	chr12:108153791..108154792,-	POLR2A-human	7
HS_chr12_108296841_108296910	chr12:108296341..108297410,.	TCGA-A8-A094	PRDM4	62076	chr12:108153791..108154792,-	POLR2A-human	4
HS_chr12_108295277_108295332	chr12:108294777..108295832,.	TCGA-C8-A12Q	SART3	62078	chr12:108954429..108955430,-	POLR2A-human	2
HS_chr12_108295277_108295332	chr12:108294777..108295832,.	TCGA-C8-A12Q	SART3_ENST00000546611	103141	chr12:108954429..108955430,-	POLR2A-human	2
HS_chr12_108295277_108295332	chr12:108294777..108295832,.	TCGA-C8-A12Q	ISCU_ENST00000311893	101479	chr12:108955898..108956899,+	POLR2A-human	2
HS_chr12_108296841_108296910	chr12:108296341..108297410,.	TCGA-A8-A094	SART3	62078	chr12:108954429..108955430,-	POLR2A-human	2
HS_chr12_108296841_108296910	chr12:108296341..108297410,.	TCGA-A8-A094	SART3_ENST00000546611	103141	chr12:108954429..108955430,-	POLR2A-human	2
HS_chr12_108296841_108296910	chr12:108296341..108297410,.	TCGA-A8-A094	ISCU_ENST00000311893	101479	chr12:108955898..108956899,+	POLR2A-human	2
HS_chr12_10843023_10843112	chr12:10842523..10843612,.	TCGA-A8-A094	CSDA	61656	chr12:10875209..10876210,-	POLR2A-human	2
HS_chr12_108979869_108979904	chr12:108979369..108980404,.	TCGA-AO-A03N	TMEM119	62080	chr12:108985658..108986659,-	POLR2A-human	2
HS_chr12_110903399_110903438	chr12:110902899..110903938,.	TCGA-AO-A03N	ARPC3	62100	chr12:110887564..110888565,-	POLR2A-human	23
HS_chr12_110903399_110903438	chr12:110902899..110903938,.	TCGA-AO-A03N	VPS29	74845	chr12:110939355..110940356,-	POLR2A-human	11
